image_index,width,height,aspect_ratio,total_pixels,mean_red,mean_green,mean_blue,std_red,std_green,std_blue,brightness,num_positive_attributes,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Male,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young,Has_Facial_Hair,Uses_Makeup,Wears_Accessories
473,178,218,0.8165137614678899,38804,107.49484589217606,90.38315637563137,59.56646222038965,51.98738427870059,42.85114920659805,31.911875323612154,85.81482149606569,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
474,178,218,0.8165137614678899,38804,146.1739253685187,122.14560354602618,108.62112153386249,80.92030297079634,65.72864756959348,58.67891814542795,125.64688348280247,13,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1
475,178,218,0.8165137614678899,38804,163.04960828780537,135.35524688176477,75.06357592000825,60.899003502236006,54.158284970907005,54.66914480987423,124.48947702985947,11,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
476,178,218,0.8165137614678899,38804,151.63287289970106,100.28386248840326,57.25757653850118,94.78188709184849,74.88230091399062,52.35860360897438,103.05810397553516,9,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
477,178,218,0.8165137614678899,38804,189.04471188537264,167.46971961653438,159.82388413565613,63.69246392996524,72.52678440231837,79.05112891012588,172.1127718791877,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
478,178,218,0.8165137614678899,38804,160.95392227605402,153.8852953303783,150.3134986083909,70.28014714629293,75.74875674406277,79.27748273223412,155.05090540494106,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,178,218,0.8165137614678899,38804,158.25953509947428,137.2701525615916,120.20518503247088,77.66079336081178,80.06684163070273,80.72150680953101,138.57829089784556,8,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
480,178,218,0.8165137614678899,38804,148.66962168848573,130.99536130295846,115.4703896505515,63.285652568327286,57.2599661226303,55.321811792053396,131.71179088066523,8,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
481,178,218,0.8165137614678899,38804,122.32362643026492,104.1140604061437,73.12423976909596,79.64044384822871,79.42365599395627,64.35294409161287,99.8539755351682,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
482,178,218,0.8165137614678899,38804,159.7964900525719,125.86339037212659,102.49760333986187,49.12088770739582,47.128030988184534,47.170191604555505,129.38582792152013,13,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
483,178,218,0.8165137614678899,38804,57.23979486650861,37.87856921966807,31.971317389959797,62.81057166853105,50.64863313255494,43.84907753612817,42.36322715871216,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
484,178,218,0.8165137614678899,38804,200.0509225853005,178.7985774662406,164.30842181218432,46.58915053924621,60.172592126732255,69.275874659271,181.0526406212418,11,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
485,178,218,0.8165137614678899,38804,115.9404185135553,101.26329759818576,100.15797340480363,71.15556606617501,60.32610177199959,58.44332639699815,105.78722983884823,13,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
486,178,218,0.8165137614678899,38804,150.16627151840015,136.33895990104114,117.8530563859396,87.96548519336827,91.39942605677243,90.93162179614913,134.78609593512695,14,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1
487,178,218,0.8165137614678899,38804,95.03963508916607,82.99144418101227,77.42603855272652,58.774002227447454,60.33050895935161,59.246565020439114,85.15237260763496,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
488,178,218,0.8165137614678899,38804,157.53283166683846,144.30857643541904,143.53989279455726,77.4484760731175,79.77682073981062,88.80221273974165,148.4604336322716,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
489,178,218,0.8165137614678899,38804,66.7552314194413,48.787521904958254,41.90493248118751,55.55378797263041,39.14378338518227,29.63278602190374,52.48256193519569,10,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
490,178,218,0.8165137614678899,38804,127.02620863828471,76.2467271415318,36.7291774043913,53.68940414031372,50.810090414886545,40.43327567243983,80.00070439473593,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1
491,178,218,0.8165137614678899,38804,179.93036800329864,162.79012472940934,147.33589320688588,44.81771595582698,51.95942649059684,61.93425316811158,163.35212864653127,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1
492,178,218,0.8165137614678899,38804,160.14599010411297,130.84602102875994,112.27234305741676,46.220519894134675,47.156576217313486,46.982388260752394,134.42145139676322,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
493,178,218,0.8165137614678899,38804,207.54783012060614,185.62014225337595,175.4624265539635,60.04598884948165,70.86921036133985,74.58743313991776,189.54346630931522,15,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
494,178,218,0.8165137614678899,38804,158.91191629728894,133.6134161426657,119.39199567054943,61.340871601734946,71.64618268720957,83.97187938234914,137.3057760368347,13,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
495,178,218,0.8165137614678899,38804,155.40243273889288,132.25479332027626,115.54790743222348,86.06558462880459,82.90925452933901,81.60189513903157,134.40171116379756,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
496,178,218,0.8165137614678899,38804,189.1218173384187,112.08475930316462,85.64980414390268,57.781805679261666,46.373234903744745,46.27080536185806,128.95212692849532,14,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
497,178,218,0.8165137614678899,38804,132.2576023090403,107.85622616225132,86.7350788578497,61.29743303393552,42.23439134315261,46.31399408499337,108.94963577638043,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
498,178,218,0.8165137614678899,38804,157.7249768065148,136.16413256365323,117.90864343882075,58.967847285754885,56.77206173917449,62.240011798506636,137.26591760299627,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1
499,178,218,0.8165137614678899,38804,76.44987630141223,58.462117307494076,52.178280589629935,84.41209175616505,64.47013088495409,58.12276680795787,62.36342473284541,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
500,178,218,0.8165137614678899,38804,86.42490464900526,74.87988351716318,59.11086485929285,60.12988727993922,56.52743648518731,56.19380906637574,73.47188434182043,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
501,178,218,0.8165137614678899,38804,103.05535511802907,116.83661478198124,132.97804350067003,65.41754573980661,76.3275916745914,76.77751129680085,117.62333780022679,10,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
502,178,218,0.8165137614678899,38804,223.29999484589217,213.22304401608082,209.84308318730027,40.104762035754746,51.51527479909273,53.78498531403147,215.45537401642443,12,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
503,178,218,0.8165137614678899,38804,84.6917328110504,67.3782084321204,61.36831254509844,84.96539987583992,67.42300839437988,63.6278775805808,71.14608459608975,15,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0
504,178,218,0.8165137614678899,38804,111.21536439542315,102.93078033192454,92.7168590866921,86.84716571516383,85.40113574234933,78.79856697015813,102.28766793801326,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
505,178,218,0.8165137614678899,38804,149.54069168126998,128.21443665601484,124.45477270384497,78.9122522880637,75.65789255810671,76.58552934782409,134.06996701370994,14,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0
506,178,218,0.8165137614678899,38804,125.46142150293784,114.6986650860736,104.90766415833419,75.78394248631395,67.53249483961967,66.28837607932229,115.02258358244853,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
507,178,218,0.8165137614678899,38804,84.49943304813937,77.70588083702711,74.99605710751469,83.63749376044069,78.1812197314606,74.06092753566473,79.06712366422705,13,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1
508,178,218,0.8165137614678899,38804,185.69634573755283,168.99451087516752,158.1873775899392,61.65303536284537,74.42723080333911,81.42206956004412,170.95941140088652,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
509,178,218,0.8165137614678899,38804,118.69438717657974,101.29040820533966,68.82159055767447,81.50008470084494,59.867103273618795,58.27510872458276,96.26879531319797,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1
510,178,218,0.8165137614678899,38804,112.63447067312649,80.50247397175549,64.21041645191218,65.87429368187924,60.05479080156073,56.44829248528635,85.78245369893138,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
511,178,218,0.8165137614678899,38804,87.37045149984537,72.39722708999072,65.2284042882177,69.55391566848203,53.216793778164615,54.532148286136724,74.9986942926846,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
512,178,218,0.8165137614678899,38804,188.44482527574476,179.43554788166168,172.48969178435212,61.81384571671087,67.33612432369026,74.71465715460643,180.12335498058619,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1
513,178,218,0.8165137614678899,38804,176.83128028038345,159.0860220595815,154.5398154829399,78.93613311940247,80.04467860894982,82.89314298809566,163.4857059409683,15,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1
514,178,218,0.8165137614678899,38804,144.68191423564582,127.83847026079786,119.60367487887846,59.284449353486735,60.8940001815226,64.85106793386461,130.70801979177403,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
515,178,218,0.8165137614678899,38804,198.23685702504898,190.25922585300484,186.29569116585918,36.183150648663805,45.94961549778187,57.15986584902957,191.59725801463765,8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
516,178,218,0.8165137614678899,38804,107.8431089578394,102.47090506133388,104.11212761570972,71.38663975864603,61.48727624041718,51.966156514237035,104.80871387829433,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
517,178,218,0.8165137614678899,38804,176.96028759921657,151.33375425213896,137.61091640037108,54.216281312389455,65.42545072708317,68.24810944816309,155.30165275057553,12,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
518,178,218,0.8165137614678899,38804,114.3386506545717,103.23744974744872,98.99981960622617,67.30451823788043,67.32726012648398,71.04719938700224,105.52530666941554,12,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
519,178,218,0.8165137614678899,38804,170.688846510669,159.5547366250902,152.37934233584167,70.10131261118141,71.90399778108721,70.90238706791959,160.87430849053362,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,178,218,0.8165137614678899,38804,74.95379342335842,61.77847644572724,56.16910627770333,80.41746429631623,65.94298065642788,61.132629081647785,64.30045871559632,9,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
521,178,218,0.8165137614678899,38804,100.7608751675085,73.04267601278218,70.54762395629317,80.2378634721847,63.90258153651781,58.72996744550526,81.45039171219462,15,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1
522,178,218,0.8165137614678899,38804,116.48451190598907,98.88289867024018,82.30741676115865,65.2491284249991,55.46149495112002,50.18337670413926,99.22494244579597,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1
523,178,218,0.8165137614678899,38804,72.98894443871765,59.34179466034429,44.209462941964745,75.91286941174475,61.73097246924978,52.65087330204785,58.84673401367556,10,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
524,178,218,0.8165137614678899,38804,149.62037418822803,140.55950417482734,143.64519121740028,69.6596580548431,73.87623127075399,72.72243637354958,144.60835652681854,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
525,178,218,0.8165137614678899,38804,111.57331718379548,92.87740954540769,99.17253375940625,87.51804067080523,82.36506425569362,83.88561810719574,101.20775349620313,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
526,178,218,0.8165137614678899,38804,83.44400061849294,59.31465828265127,46.26383877950727,65.8037117054392,47.15779625046654,38.125398302665886,63.00749922688382,9,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
527,178,218,0.8165137614678899,38804,136.01213792392537,124.86841562725492,118.86220492732708,49.013084239132006,43.8026929886185,42.46114488699742,126.58091949283579,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1
528,178,218,0.8165137614678899,38804,115.83243995464385,75.89364498505309,65.12222966704464,81.02791208571297,58.637754042738685,48.7104966605374,85.61610486891385,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
529,178,218,0.8165137614678899,38804,154.35970518503248,147.85705081950314,137.36243686217915,83.94600767021835,85.45930678212447,81.41960079659047,146.52639762223825,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
530,178,218,0.8165137614678899,38804,90.70655087104423,70.85238635192248,64.31053499639212,62.56999863160548,49.48127389286591,45.35491078719614,75.28982407311962,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1
531,178,218,0.8165137614678899,38804,185.156762189465,173.6147046696217,133.1499587671374,58.17287759472447,61.74627832976189,64.44174133857743,163.9738085420747,7,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
532,178,218,0.8165137614678899,38804,152.60851974023296,128.82388413565613,115.90251005051026,75.30769751358623,70.94671964040211,67.6316928414358,132.4449713087998,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
533,178,218,0.8165137614678899,38804,118.1395990104113,106.02981651376147,97.89488197093083,79.62394262891806,74.39146424238405,75.6862764143495,107.35476583170122,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
534,178,218,0.8165137614678899,38804,83.58478507370374,64.78494485104629,52.35130398927946,89.9198001450495,78.14463427987185,68.58505618999475,66.90701130467649,11,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
535,178,218,0.8165137614678899,38804,71.77211112256468,80.04167096175652,89.35045356148851,55.429671699900105,75.36656316884489,91.66035223974757,80.38807854860323,7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
536,178,218,0.8165137614678899,38804,185.8410215441707,178.2794814967529,173.81504484073807,76.14160913274169,84.7853073717872,91.00539177007126,179.31184929388724,11,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
537,178,218,0.8165137614678899,38804,158.38766621997732,154.6914493351201,154.3669467065251,59.53043703986756,64.92570880015076,67.72550439166014,155.8153540872075,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
538,178,218,0.8165137614678899,38804,55.88892897639418,37.24242346149882,28.308576435419027,71.01702126712946,46.505937242536724,32.6554670071516,40.47997629110401,10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1
539,178,218,0.8165137614678899,38804,168.6339810328832,146.91627151840015,139.66616843624368,86.49452804620134,78.4704577865878,78.6500165888077,151.73880699584234,13,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1
540,178,218,0.8165137614678899,38804,117.37364704669622,96.60609730955572,78.08115142768787,87.9001996337129,85.43524820497811,84.97071832845803,97.35363192797995,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
541,178,218,0.8165137614678899,38804,139.5692969796928,109.61047830120606,103.48172868776415,50.449845440487884,49.99819380809486,51.48229510970642,117.553834656221,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
542,178,218,0.8165137614678899,38804,104.90315431398825,89.59736109679415,71.8867127100299,55.81324750818903,52.149012576206474,49.80082584813225,88.79574270693742,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
543,178,218,0.8165137614678899,38804,152.08079064014018,134.91101432841975,121.31143696526131,82.23786995007814,87.53599429490777,91.4486388818997,136.10108064460707,10,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
544,178,218,0.8165137614678899,38804,71.50801463766622,91.52613132666735,109.88815586022059,74.37592057772137,69.06979846999238,94.12179663447631,90.97410060818471,9,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
545,178,218,0.8165137614678899,38804,101.92724976806515,58.57728584681992,54.882254406762186,59.53891867924236,57.34964368911602,47.61669323678747,71.79559667388241,7,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
546,178,218,0.8165137614678899,38804,141.65946809607257,130.84122770848367,130.8125966395217,77.5705547559338,83.36301301582242,92.69624415873062,134.437764148026,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
547,178,218,0.8165137614678899,38804,197.44583032677045,179.5849654674776,169.09777342542006,81.47372501380846,84.70152621506818,88.98795957299302,182.042856406556,12,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1
548,178,218,0.8165137614678899,38804,68.30097412637872,53.52520358725904,44.34700030924647,67.57017600823905,57.14864243356148,52.164182776762125,55.39105934096141,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
549,178,218,0.8165137614678899,38804,143.44467065251004,130.83099680445315,127.36509122770849,86.01658177449454,82.9419269923039,88.70555254828199,133.88025289489056,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1
550,178,218,0.8165137614678899,38804,106.24440779301104,87.93882074012988,79.10805587052882,84.65709345794613,71.19900047980805,66.03545267695105,91.09709480122325,15,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1
551,178,218,0.8165137614678899,38804,148.31012266776622,113.80612823420266,100.23724358313576,58.10308208001173,52.985774334185834,55.66329009434073,120.78449816170155,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
552,178,218,0.8165137614678899,38804,104.97180703020307,75.84834037728069,53.16305020101021,64.86808892553982,50.08147893785518,42.26723808157187,77.99439920283133,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1
553,178,218,0.8165137614678899,38804,121.1432584269663,99.96100917431193,95.0758169260901,87.63632445535961,81.94134255931284,79.22932131353653,105.39336150912277,11,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
554,178,218,0.8165137614678899,38804,49.162122461601896,33.163514070714356,25.457143593443973,73.17357516939907,50.60092795071844,41.00943650340076,35.92759337525341,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
555,178,218,0.8165137614678899,38804,104.3493969693846,82.16276672507989,95.30282960519534,71.40471849402702,48.10314366874054,40.66526031881467,93.93833109988661,15,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
